,BedroomAbvGr,HeatingQC,CentralAir,HouseStyle,2ndFlrSF,1stFlrSF,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,OverallCond,Street,dist_to_ISU,Latitude,Longitude,TotalFullBath,TotalHalfBath
215,2,Fa,N,1,0,1040,2,TA,2.0,400.0,4,Pave,3252.654854952835,42.035835,-93.609088,2.0,0.0
216,2,Ex,Y,1,0,1419,1,Ex,2.0,588.0,5,Pave,2210.650253480437,42.04657879,-93.64688583,2.0,1.0
217,2,Ex,Y,1,0,2122,1,Gd,3.0,938.0,5,Pave,4102.295010207917,42.06314939,-93.65417937,3.0,1.0
218,3,TA,Y,1,0,925,1,Gd,1.0,252.0,8,Pave,3179.177497563622,42.0400426,-93.6124554,2.0,0.0
219,4,Ex,Y,1,0,1008,1,TA,0.0,0.0,5,Pave,892.6135782730141,42.01879567,-93.64838542,2.0,0.0
220,3,TA,Y,2,808,1161,1,TA,2.0,534.0,6,Pave,3331.8100645830373,42.055141,-93.633802,2.0,1.0
221,2,Ex,Y,1,0,816,1,TA,1.0,100.0,7,Pave,1789.4619473488392,42.02279184,-93.6254848,1.0,0.0
222,3,Fa,Y,1,0,1206,1,TA,1.0,312.0,5,Pave,3286.238046269533,42.04484654,-93.61509322,1.0,0.0
223,3,TA,Y,1,0,1232,1,TA,2.0,490.0,5,Pave,2767.8368086195196,42.04658077,-93.62633287,2.0,1.0
224,2,TA,Y,1,0,1339,1,TA,2.0,484.0,5,Pave,3187.8761835006894,41.99803078,-93.64656388,3.0,0.0
225,2,Ex,Y,1,0,972,1,TA,1.0,240.0,6,Pave,2582.382854749505,42.03484223,-93.61721856,2.0,0.0
226,2,Gd,Y,1,486,864,1,Gd,3.0,627.0,7,Pave,1389.6840156647584,42.03364288,-93.66049019,2.0,1.0
227,2,TA,N,1,228,442,1,Fa,0.0,0.0,5,Pave,1797.6843018742845,42.03605241,-93.62874607,2.0,0.0
228,4,Ex,Y,2,1357,1453,1,Gd,2.0,750.0,5,Pave,2370.430878282518,42.04741032,-93.65330322,2.0,1.0
230,2,TA,Y,2,0,860,1,TA,2.0,528.0,6,Pave,2113.284844471965,42.03156251,-93.67123418,2.0,0.0
231,3,Gd,Y,2,732,910,1,TA,2.0,392.0,5,Pave,3523.4746061939722,42.05741197,-93.63599503,2.0,1.0
232,3,TA,Y,1,546,912,1,TA,1.0,330.0,5,Pave,2391.967576433752,42.03586727,-93.62030064,1.0,1.0
233,3,Ex,Y,2,897,1079,1,Gd,3.0,885.0,5,Pave,3096.758768713503,42.05387594,-93.65469929,3.0,1.0
234,2,Gd,Y,1,0,995,1,TA,1.0,264.0,6,Pave,2071.6044011085987,42.03236318,-93.62260555,1.0,0.0
235,4,Ex,Y,2,1246,1313,1,Ex,2.0,506.0,4,Pave,3102.2461994200903,42.03261396,-93.683206,2.0,1.0
236,5,Gd,Y,2,1111,976,1,Gd,2.0,444.0,8,Pave,2963.332130286877,42.0245228,-93.68225548,2.0,1.0
237,3,Ex,Y,2,929,1029,1,Gd,2.0,499.0,5,Pave,2895.4611288978876,42.03089966,-93.68109656,3.0,1.0
238,2,TA,N,1,0,790,1,TA,1.0,160.0,5,Pave,1112.4568834762858,42.01679378,-93.64838363,1.0,0.0
239,3,TA,Y,1,0,974,1,TA,0.0,0.0,5,Pave,5577.6500703299735,41.98650253,-93.60612031,1.0,0.0
240,3,TA,Y,2,546,546,1,TA,1.0,253.0,4,Pave,5236.622770222875,41.99228554,-93.60323407,1.0,1.0
241,3,Ex,Y,2,884,1436,1,Gd,1.0,180.0,8,Pave,1211.3804980846414,42.01613936,-93.64289897,3.0,1.0
242,4,Ex,Y,1,0,2464,1,Ex,3.0,650.0,5,Pave,4056.5198749459864,42.0622569,-93.65748774,3.0,1.0
243,2,Gd,Y,1,0,1268,1,TA,1.0,244.0,6,Pave,2388.266970990849,42.03736035,-93.62139681,1.0,0.0
244,5,Ex,Y,2,1238,1718,1,Ex,3.0,916.0,5,Pave,3741.6231794581413,42.05969692,-93.6553784,2.0,1.0
245,2,Ex,Y,1,0,1240,1,Gd,3.0,826.0,5,Pave,3552.3582347201204,42.02464711,-93.68941757,2.0,0.0
246,2,Ex,Y,1,0,1625,1,Gd,2.0,538.0,5,Pave,3206.2694455149167,42.00941018,-93.6154394,3.0,1.0
247,3,Ex,Y,1,0,1117,1,TA,1.0,264.0,5,Pave,3703.179916949535,42.03655078,-93.60366971,1.0,0.0
248,3,Gd,Y,1,0,1113,1,Gd,1.0,264.0,7,Pave,2248.9934125672094,42.0361965,-93.62245831,1.0,0.0
249,4,Gd,Y,1,700,1444,1,Gd,2.0,389.0,7,Pave,2920.5886208969137,42.02826236,-93.68179636,2.0,1.0
250,3,Ex,Y,2,750,848,1,Gd,2.0,433.0,5,Pave,3771.29260703216,42.06055031,-93.64365787,2.0,1.0
251,3,TA,Y,2,576,536,1,TA,1.0,336.0,3,Pave,5209.034417580938,41.99189831,-93.60429612,1.0,1.0
252,2,TA,Y,1,0,833,1,Gd,2.0,495.0,7,Pave,5490.6602006884505,41.98891501,-93.60371823,2.0,0.0
253,3,Ex,Y,2,704,860,1,Fa,1.0,234.0,7,Pave,1373.1822212727777,42.01463053,-93.64298119,1.0,1.0
254,4,Ex,N,2,1031,1260,2,TA,2.0,506.0,6,Pave,2831.4188037234667,42.02722874,-93.61222826,2.0,1.0
256,3,Ex,Y,2,886,847,1,Gd,2.0,433.0,5,Pave,3833.8606192574325,42.06085597,-93.64016215,2.0,1.0
257,2,Gd,N,1,0,894,1,TA,1.0,308.0,5,Pave,3692.6315657423384,42.03622298,-93.60366895,1.0,0.0
258,2,Gd,Y,1,0,1384,1,TA,2.0,896.0,5,Pave,3166.390062005495,42.03946451,-93.61222924,2.0,0.0
259,3,Gd,Y,2,744,757,1,TA,2.0,440.0,5,Pave,2270.500006694352,42.04711877,-93.64634438,2.0,1.0
260,3,TA,Y,2,1005,1262,1,TA,2.0,498.0,8,Pave,1080.281475075257,42.03358357,-93.65572973,2.0,1.0
262,2,Ex,Y,1,0,1584,1,Ex,2.0,594.0,5,Pave,2753.620787395854,42.05138552,-93.64384909,2.0,0.0
263,2,Ex,Y,1,0,1950,1,Ex,3.0,706.0,5,Pave,3930.8006479518235,42.06113041,-93.65728995,3.0,0.0
264,3,Ex,Y,2,702,813,1,Gd,2.0,393.0,5,Pave,3844.940004050155,42.06116358,-93.64270906,2.0,1.0
265,2,Ex,Y,1,0,1560,1,TA,1.0,313.0,5,Pave,1693.308615005665,42.0193813,-93.6644765,1.0,0.0
266,3,Ex,Y,2,0,1320,1,TA,2.0,564.0,6,Pave,2408.3195830444465,42.03229222,-93.67466926,2.0,0.0
267,2,TA,N,2,363,723,1,TA,2.0,400.0,1,Pave,3133.9243875348084,42.02927821,-93.608717,1.0,0.0
268,3,Ex,Y,2,630,744,1,Gd,2.0,400.0,5,Pave,3777.3648485976973,42.06060441,-93.6436446,2.0,1.0
269,2,Ex,Y,1,0,1554,1,Gd,2.0,627.0,5,Pave,3514.696782089865,42.05822765,-93.64954089,2.0,0.0
270,2,TA,Y,1,0,816,1,TA,1.0,264.0,7,Pave,5515.468635766438,41.98823226,-93.6043578,1.0,0.0
271,3,Ex,Y,1,0,1108,1,Gd,1.0,280.0,7,Pave,1511.6372041323632,42.02550732,-93.62826988,1.0,0.0
272,2,Ex,Y,1,0,1368,1,Gd,2.0,474.0,5,Pave,3513.423523868015,42.058211,-93.64963653,2.0,0.0
273,3,Ex,Y,1,0,992,1,TA,1.0,319.0,6,Pave,2648.377724653049,42.02116184,-93.67768278,1.0,0.0
274,2,Ex,Y,2,628,624,1,Gd,2.0,462.0,5,Pave,2252.336019894106,42.04694863,-93.64577723,3.0,1.0
275,3,TA,Y,2,1345,1599,1,Gd,3.0,864.0,3,Pave,1504.5263656907969,42.03744756,-93.65756642,2.0,2.0
276,3,Ex,Y,2,528,1302,1,Gd,3.0,859.0,5,Pave,2949.2452791269893,42.05305063,-93.64243274,2.0,1.0
277,4,Ex,Y,2,1312,1264,1,Ex,3.0,666.0,5,Pave,4039.3470213472415,42.06057809,-93.62884492,2.0,1.0
278,3,TA,Y,1,0,1040,1,TA,2.0,748.0,5,Pave,3458.4131495923857,42.02221156,-93.68793004,1.0,1.0
279,2,Ex,Y,1,0,698,1,TA,0.0,0.0,9,Pave,1593.2382630956067,42.02237323,-93.66488768,1.0,1.0
280,3,Ex,Y,2,827,784,1,Gd,2.0,572.0,5,Pave,3372.0579476834278,42.01462328,-93.68394392,2.0,1.0
281,3,TA,Y,1,462,1204,1,TA,1.0,384.0,6,Pave,1867.8447516202375,42.02413529,-93.62415224,1.0,0.0
282,3,Gd,Y,1,0,1242,1,TA,1.0,324.0,5,Pave,3480.089629152384,42.03708596,-93.60675207,2.0,1.0
283,2,Gd,Y,2,0,768,1,TA,1.0,396.0,8,Pave,3076.800493387005,42.02169512,-93.6831339,1.0,1.0
284,3,TA,Y,1,0,1097,1,TA,2.0,480.0,5,Pave,3300.72252977351,42.03467175,-93.68499514,2.0,0.0
285,2,TA,Y,1,0,1056,1,TA,1.0,384.0,4,Pave,3081.6015405444177,42.03577747,-93.68175229,2.0,0.0
286,2,Ex,Y,1,0,864,1,Gd,1.0,288.0,6,Pave,3376.186732229147,42.03834741,-93.60874929,2.0,0.0
287,3,Ex,Y,1,0,2046,1,Gd,3.0,834.0,5,Pave,3985.7184518480076,42.05985571,-93.62815914,2.0,1.0
288,3,Ex,Y,2,816,1058,1,Gd,2.0,588.0,5,Pave,2663.4335142829955,42.050054,-93.63933356,2.0,1.0
289,3,Ex,Y,1,0,2039,1,TA,3.0,791.0,5,Pave,2924.787145144647,42.0393309,-93.61543733,2.0,1.0
290,3,Ex,Y,1,0,2552,1,Ex,3.0,932.0,5,Pave,4116.00117203522,42.0630493,-93.6559183,3.0,0.0
291,3,Gd,Y,1,0,1846,1,Gd,2.0,495.0,5,Pave,3534.5766067951595,42.02387559,-93.68912167,3.0,0.0
292,2,TA,Y,1,0,732,1,TA,1.0,240.0,7,Pave,3355.808520172448,42.03584052,-93.60777785,2.0,0.0
293,3,TA,Y,1,0,1283,1,TA,2.0,506.0,7,Pave,2860.3253915567448,42.0430122,-93.6197207,2.0,0.0
294,6,TA,N,1,0,1800,2,TA,0.0,0.0,5,Pave,3330.0446099811916,42.03461982,-93.60761721,2.0,0.0
295,3,Fa,Y,2,672,1272,1,TA,1.0,216.0,8,Pave,2072.9619656089903,42.02807555,-93.62147152,2.0,0.0
296,2,Ex,Y,1,0,1922,1,Gd,3.0,692.0,5,Pave,3468.253722101562,41.99551248,-93.64710459,3.0,0.0
297,3,Ex,Y,1,0,1647,1,Gd,2.0,621.0,6,Pave,1491.4583966518383,42.01339983,-93.64416303,3.0,0.0
298,2,Ex,Y,1,0,1358,1,Gd,2.0,484.0,5,Pave,3530.3543837505445,42.05833398,-93.65013951,3.0,0.0
299,3,Ex,Y,2,564,1092,1,TA,1.0,288.0,5,Pave,1826.0834505424527,42.02153839,-93.62551347,1.0,1.0
300,3,Ex,Y,2,1629,1376,1,Gd,3.0,704.0,5,Pave,2341.971902621029,42.04774013,-93.64778782,2.0,1.0
301,2,Gd,Y,1,336,912,1,TA,1.0,160.0,5,Pave,3441.5690196819482,42.02694852,-93.6048354,1.0,0.0
302,3,Ex,Y,1,0,1468,1,Gd,3.0,898.0,5,Pave,3089.472074430521,42.05442958,-93.64415341,2.0,0.0
303,3,Ex,Y,2,783,764,1,Gd,2.0,614.0,5,Pave,2792.4201931254893,42.05164334,-93.65042198,2.0,1.0
304,4,Ex,Y,1,546,1170,1,Gd,2.0,672.0,4,Pave,1718.4663938095691,42.0279133,-93.62575915,2.0,0.0
305,4,TA,Y,2,784,819,1,TA,2.0,599.0,3,Pave,780.4432812976811,42.02009254,-93.64331347,1.0,0.0
306,3,Gd,Y,2,809,707,1,Gd,2.0,409.0,5,Pave,3630.5419206183537,42.0587186,-93.63789396,3.0,1.0
307,3,Ex,Y,2,0,1138,1,TA,2.0,480.0,5,Pave,1793.8264098824184,42.03231092,-93.66686223,1.0,1.0
308,3,Ex,Y,1,0,2063,1,Gd,3.0,815.0,5,Pave,2778.9480024264203,42.05062963,-93.65620537,3.0,0.0
310,2,Ex,Y,1,0,854,1,TA,2.0,576.0,8,Pave,2061.8135433844755,42.03143964,-93.62236669,1.0,0.0
311,3,TA,Y,2,728,672,1,TA,2.0,440.0,7,Pave,2236.1238399425984,42.03220832,-93.67253773,1.0,1.0
312,3,Ex,Y,2,880,840,1,Gd,2.0,440.0,5,Pave,3855.7504202700557,42.06117829,-93.641526,2.0,1.0
314,2,Ex,Y,1,0,1868,1,Ex,3.0,1085.0,5,Pave,3935.357592849994,42.06112215,-93.6575775,3.0,0.0
315,3,Ex,Y,1,0,990,1,TA,2.0,528.0,7,Pave,3823.136965755148,42.02116749,-93.69218023,2.0,0.0
316,4,TA,Y,1,551,720,1,TA,1.0,312.0,5,Pave,1203.8274767378064,42.03350529,-93.65783559,2.0,0.0
317,4,Gd,Y,2,728,918,1,TA,1.0,240.0,5,Pave,1171.9978549301713,42.01622586,-93.64491606,2.0,0.0
318,3,Gd,Y,1,0,952,1,TA,1.0,288.0,6,Pave,3336.1502329335567,42.04013981,-93.61038558,2.0,0.0
319,3,Ex,Y,2,860,860,1,Gd,2.0,565.0,5,Pave,3533.7685906958077,42.01396976,-93.68569577,2.0,1.0
320,3,Ex,Y,1,349,869,1,TA,2.0,440.0,6,Pave,2180.6295012937894,42.03334729,-93.62166145,1.0,1.0
321,2,Gd,Y,1,0,1217,1,Gd,2.0,484.0,5,Pave,3428.6221147486663,42.03562879,-93.68623349,2.0,0.0
322,2,Gd,Y,1,0,1293,1,TA,2.0,452.0,5,Pave,3788.7435354149848,42.053668,-93.618459,3.0,0.0
323,4,Gd,Y,2,580,848,1,TA,2.0,576.0,7,Pave,2340.669456482374,42.03136812,-93.61886691,2.0,0.0
324,3,Gd,Y,2,767,947,1,TA,2.0,451.0,5,Pave,3622.886122937175,42.05897712,-93.64051812,3.0,1.0
325,2,TA,Y,1,0,894,1,TA,1.0,308.0,5,Pave,2672.85886331428,42.03478772,-93.67697466,2.0,0.0
326,3,Ex,Y,1,0,1246,1,Gd,1.0,305.0,7,Pave,3501.7812231013163,42.03602821,-93.60600471,2.0,1.0
327,3,TA,Y,1,0,1422,1,TA,1.0,286.0,5,Pave,2563.1530052189178,42.04316112,-93.62477456,1.0,0.0
328,4,Gd,Y,1,0,1764,1,TA,1.0,301.0,3,Pave,3169.778587801503,42.03953329,-93.61222986,2.0,1.0
329,5,TA,Y,1,1051,1307,1,TA,2.0,360.0,8,Pave,1397.4397164098068,42.02839074,-93.66326473,3.0,0.0
330,3,TA,Y,1,0,1127,1,TA,2.0,480.0,6,Pave,2373.806965549404,42.02000135,-93.67378596,1.0,2.0
331,3,Ex,Y,2,742,742,1,Gd,2.0,390.0,5,Pave,3934.2312604549834,42.06205246,-93.64457367,2.0,1.0
332,3,Ex,Y,1,0,2018,1,Ex,3.0,746.0,5,Pave,3787.7866057682445,41.99288687,-93.65205792,2.0,0.0
333,2,Ex,Y,1,0,1362,1,Gd,2.0,460.0,5,Pave,3625.334989511077,42.05923104,-93.64942373,3.0,0.0
334,3,Fa,Y,1,473,992,1,TA,1.0,240.0,5,Pave,1200.1186539058667,42.01599771,-93.64837886,2.0,0.0
335,2,Ex,Y,2,636,600,1,Gd,2.0,480.0,5,Pave,2322.5431895205497,42.04755443,-93.6449269,3.0,1.0
336,2,TA,N,1,0,1152,2,Fa,0.0,0.0,3,Pave,1728.8328733166302,42.0199462,-93.6653515,2.0,0.0
337,2,Ex,Y,2,550,530,1,Gd,2.0,496.0,5,Pave,2172.6771576829024,42.04622359,-93.64544341,2.0,1.0
338,3,TA,Y,1,493,1058,1,Fa,1.0,240.0,5,Pave,980.896469129495,42.01874163,-93.65162261,3.0,0.0
339,2,TA,Y,1,0,854,1,TA,2.0,660.0,6,Pave,1943.500534906914,42.0267141,-93.62297073,1.0,1.0
340,2,TA,Y,1,0,1600,1,TA,1.0,319.0,6,Pave,3638.706975820761,42.0390543,-93.60570357,2.0,0.0
341,3,Gd,Y,2,765,918,1,TA,2.0,440.0,5,Pave,2242.3951516826237,42.03237701,-93.67255115,2.0,1.0
342,3,Ex,Y,2,574,2069,1,Ex,3.0,694.0,5,Pave,4054.5548206501467,42.06225781,-93.65737546,2.0,1.0
343,2,Ex,Y,1,0,1043,1,TA,1.0,273.0,7,Pave,2472.309455188726,42.03919369,-93.62173854,1.0,0.0
344,2,Ex,Y,2,0,810,1,TA,2.0,576.0,7,Pave,2643.5034806564304,42.02944715,-93.67829026,2.0,0.0
345,3,Ex,Y,2,1157,804,1,Gd,2.0,560.0,5,Pave,4985.4128616375465,41.99524127,-93.60350565,3.0,1.0
346,3,Ex,Y,1,0,1118,1,Gd,1.0,264.0,7,Pave,2516.9891327958794,42.0403028,-93.62214109,2.0,0.0
347,0,Gd,Y,1,0,1842,1,Gd,3.0,894.0,5,Pave,1523.1891179598686,42.03728964,-93.65819856,2.0,1.0
348,3,Ex,Y,2,739,970,1,Gd,2.0,380.0,5,Pave,2076.8071367724215,42.01879749,-93.66928026,2.0,0.0
349,3,Gd,Y,1,316,936,1,TA,2.0,576.0,8,Pave,1812.8977118049916,42.03574847,-93.62824104,1.0,0.0
350,3,Ex,Y,2,871,1088,1,Gd,3.0,1025.0,5,Pave,2629.211191549792,42.0503128,-93.6481626,2.0,1.0
351,2,TA,Y,1,0,1092,1,TA,1.0,299.0,5,Pave,3355.864648884166,42.04396232,-93.61316938,2.0,0.0
352,3,TA,Y,1,0,2064,1,Gd,2.0,550.0,5,Pave,3286.572520973833,42.05530382,-93.63647519,3.0,0.0
353,5,Gd,Y,2,1369,1271,1,Gd,2.0,515.0,7,Pave,2462.411550222241,42.04649121,-93.63312312,2.0,1.0
354,2,Ex,Y,1,0,1866,1,Ex,3.0,870.0,5,Pave,3481.8134193822166,42.05779498,-93.65146345,3.0,0.0
355,3,TA,Y,1,0,2036,1,TA,2.0,513.0,5,Pave,2816.708530174512,42.00149914,-93.64995509,4.0,0.0
356,3,TA,Y,1,595,780,1,Gd,1.0,544.0,6,Pave,1628.9618737933952,42.02410653,-93.62709063,1.0,1.0
357,3,TA,Y,1,0,1116,1,TA,2.0,440.0,6,Pave,3466.207996671741,42.03482143,-93.60598249,1.0,1.0
358,3,Ex,Y,1,0,1428,1,Gd,2.0,480.0,5,Pave,2619.1713630695604,42.0502146,-93.64835153,2.0,0.0
359,3,TA,Y,1,0,2259,1,Gd,2.0,450.0,5,Pave,1663.6128778116451,42.01265587,-93.63955762,3.0,0.0
360,3,Ex,Y,1,0,1675,1,Gd,2.0,435.0,5,Pave,3369.797572660418,41.99639478,-93.64660354,3.0,0.0
361,3,Ex,Y,1,0,1636,1,Gd,3.0,865.0,5,Pave,3106.0335680952153,42.0544825,-93.64259794,3.0,0.0
362,3,Gd,Y,2,670,804,1,TA,2.0,400.0,5,Pave,3856.2881991447457,42.06067429,-93.63712424,2.0,1.0
363,2,TA,Y,1,384,832,1,TA,1.0,336.0,5,Pave,2775.8558324967075,42.03711651,-93.61595657,1.0,0.0
364,3,Ex,Y,1,0,1078,1,TA,2.0,500.0,6,Pave,3515.516598962995,42.05458322,-93.62643387,2.0,1.0
365,3,TA,Y,1,0,988,1,TA,1.0,276.0,7,Pave,3387.446366689729,42.03718188,-93.60799021,1.0,0.0
367,3,Ex,Y,1,660,1004,1,TA,2.0,420.0,7,Pave,1885.272628773198,42.0334252,-93.62554692,2.0,0.0
368,3,Ex,Y,1,0,1218,1,Gd,2.0,576.0,6,Pave,3905.5863071280464,42.03771546,-93.69140195,1.0,1.0
369,3,Ex,Y,1,0,1622,1,TA,4.0,1356.0,4,Pave,5109.172539086939,41.99120683,-93.60722957,2.0,0.0
370,3,TA,Y,1,0,900,1,TA,1.0,280.0,5,Pave,2309.255823860932,42.03492615,-93.67217225,1.0,0.0
371,2,Gd,N,1,780,960,1,Ex,1.0,225.0,5,Pave,2214.9010738149577,42.03053926,-93.62018698,1.0,0.0
372,2,TA,Y,1,0,1027,1,Gd,0.0,0.0,6,Pave,2754.1652822771885,42.03226914,-93.61400865,1.0,1.0
373,4,Ex,Y,2,1134,1515,1,Gd,3.0,746.0,5,Pave,3467.1112096861566,42.05718585,-93.6553128,3.0,1.0
374,3,Ex,Y,2,554,736,1,TA,1.0,200.0,9,Pave,1898.5389462116318,42.03374327,-93.62556069,1.0,1.0
375,2,Ex,Y,1,0,1220,1,Gd,2.0,632.0,5,Pave,3558.6542146263964,42.024647,-93.68949394,3.0,0.0
376,1,Ex,Y,1,0,1302,1,Gd,2.0,631.0,5,Pave,3624.4736332892203,42.05922095,-93.64947028,2.0,1.0
377,3,Gd,Y,1,351,772,1,TA,1.0,264.0,5,Pave,1683.8116546099602,42.02250159,-93.6269145,1.0,0.0
378,2,Gd,Y,1,0,985,1,TA,2.0,676.0,7,Pave,2881.383695433878,42.03849988,-93.61543985,1.0,1.0
379,4,Gd,Y,1,457,1281,1,TA,1.0,368.0,4,Pave,2888.846496299722,42.0435395,-93.61986377,2.0,0.0
380,3,Ex,Y,2,761,1094,1,TA,2.0,512.0,7,Pave,1729.062678430631,42.042245,-93.647022,2.0,1.0
381,3,Ex,Y,1,0,1262,1,TA,2.0,460.0,8,Pave,1836.0965702031299,42.043196,-93.645509,2.0,1.0
382,3,Ex,Y,1,0,1430,1,Gd,2.0,605.0,5,Pave,3779.7917379807113,42.01651663,-93.69015542,2.0,0.0
383,3,Ex,Y,1,0,1158,1,Gd,2.0,576.0,5,Pave,3846.155744164326,42.03779752,-93.69060627,2.0,1.0
384,3,TA,Y,1,0,1430,1,TA,2.0,484.0,5,Pave,1700.1865495750133,42.03735964,-93.66125796,2.0,1.0
385,3,Ex,Y,1,0,1492,1,Gd,2.0,596.0,5,Pave,2485.2177783045554,42.04844622,-93.639552,3.0,0.0
386,3,TA,Y,1,0,1172,1,TA,1.0,366.0,7,Pave,1619.545433241019,42.02583596,-93.6660726,2.0,0.0
387,1,Ex,Y,1,0,1247,1,Gd,2.0,550.0,5,Pave,2334.5080663166564,42.04769448,-93.64663944,2.0,1.0
388,5,Gd,Y,2,1836,1836,1,Gd,2.0,836.0,8,Pave,1198.0590925094014,42.0281873,-93.66086579,3.0,1.0
390,3,Gd,Y,1,1037,1020,1,Gd,1.0,180.0,7,Pave,1171.705128301816,42.0169293,-93.64118844,1.0,1.0
391,3,Ex,Y,1,0,1782,1,Gd,3.0,932.0,5,Pave,3919.0160261613087,42.06077923,-93.65860293,3.0,0.0
392,2,Ex,Y,1,0,1258,1,Gd,3.0,648.0,5,Pave,4009.4743407998353,42.06259556,-93.64189535,2.0,0.0
393,3,Ex,Y,1,0,1788,1,Ex,2.0,522.0,5,Pave,3130.16245521814,42.01885694,-93.68289297,2.0,0.0
394,3,Gd,Y,1,0,1844,1,Gd,2.0,540.0,5,Pave,1690.6228913806451,42.011654,-93.643556,3.0,0.0
395,3,Ex,Y,2,871,1290,1,Gd,2.0,570.0,5,Pave,3273.962488583505,42.01869978,-93.68464309,2.0,1.0
396,3,TA,Y,2,0,1360,1,TA,2.0,572.0,5,Pave,3106.2926480480737,42.03854471,-93.6124378,1.0,0.0
397,3,TA,Y,1,0,902,1,TA,1.0,288.0,6,Pave,2288.5792267037295,42.0348939,-93.67191826,1.0,0.0
398,3,Gd,Y,1,0,1256,1,TA,1.0,276.0,6,Pave,2631.2636099072733,42.0211584,-93.6774686,2.0,1.0
399,3,Ex,Y,1,0,774,1,Gd,0.0,0.0,6,Pave,1321.5811402963925,42.0225566,-93.66149568,1.0,0.0
400,2,Gd,Y,1,0,864,1,TA,2.0,576.0,6,Pave,3827.2517266899704,42.056585,-93.6235075,1.0,0.0
401,2,TA,Y,2,504,483,1,TA,1.0,288.0,6,Pave,3106.126447401255,42.05165548,-93.6296001,2.0,1.0
402,2,TA,Y,1,0,804,1,Gd,1.0,240.0,7,Pave,2646.370630823033,42.03244929,-93.61540882,2.0,0.0
403,2,Ex,Y,1,557,803,1,Gd,1.0,297.0,6,Pave,1764.5108783601252,42.02412461,-93.62542133,1.0,1.0
405,1,TA,Y,1,0,540,1,TA,1.0,200.0,5,Pave,1529.0406431552726,42.02132717,-93.62946068,1.0,0.0
406,3,Gd,Y,1,320,822,1,TA,1.0,320.0,5,Pave,2182.899705004017,42.03334643,-93.62163182,1.0,0.0
407,4,Ex,Y,2,848,1850,1,Ex,3.0,736.0,5,Pave,4022.4140445900193,42.06007471,-93.62771,3.0,1.0
408,3,Ex,Y,1,0,1580,1,Gd,3.0,830.0,5,Pave,3083.6968157644637,42.05437757,-93.64415407,2.0,0.0
409,3,Gd,Y,1,768,1136,1,TA,1.0,240.0,4,Pave,3319.848457899685,42.03720969,-93.60887713,2.0,1.0
410,2,Ex,Y,1,0,1132,1,Gd,2.0,451.0,5,Pave,2383.659723273159,42.01872699,-93.67328617,2.0,1.0
411,3,Gd,Y,2,800,1182,1,TA,2.0,501.0,6,Pave,1804.7233710670494,42.01052242,-93.64474114,3.0,1.0
412,3,Ex,Y,1,0,864,1,TA,2.0,732.0,6,Pave,2456.837692563423,42.03462229,-93.67426804,2.0,0.0
413,3,TA,Y,2,702,698,1,TA,2.0,465.0,7,Pave,3333.410934856118,42.03568873,-93.68500229,2.0,1.0
414,3,TA,Y,1,0,1177,1,Gd,2.0,495.0,6,Pave,3530.6206988448002,42.056451,-93.63156376,2.0,0.0
415,3,Ex,Y,1,0,1564,1,Gd,3.0,814.0,6,Pave,3292.100833010855,42.01600307,-93.68366083,2.0,0.0
416,4,Ex,Y,2,1171,1411,1,Gd,3.0,758.0,5,Pave,3022.4437921414506,42.05341693,-93.65323766,3.0,1.0
417,3,TA,Y,2,0,1212,1,TA,2.0,492.0,7,Pave,2686.849901773326,42.03514258,-93.67698066,2.0,0.0
418,3,TA,Y,1,430,866,1,TA,2.0,576.0,6,Pave,2351.043329056312,42.0313694,-93.61873851,1.0,0.0
419,3,Ex,Y,1,0,1326,1,Gd,2.0,388.0,5,Pave,3934.897466067158,42.06205624,-93.64450127,3.0,0.0
420,2,TA,Y,1,0,936,1,TA,1.0,240.0,6,Pave,2379.285154224682,42.03719553,-93.62139599,1.0,0.0
421,3,Ex,Y,2,769,1006,1,Gd,2.0,425.0,5,Pave,2892.784162796842,42.03074241,-93.68109764,3.0,1.0
422,3,TA,Y,1,0,1537,1,Gd,2.0,462.0,9,Pave,3380.5601922397614,42.04728506,-93.61637687,2.0,1.0
423,3,Ex,Y,2,1325,1365,1,Ex,3.0,864.0,5,Pave,4082.1228528014676,42.062987,-93.65399521,3.0,1.0
424,5,Ex,Y,2,1240,1240,2,TA,2.0,400.0,6,Pave,1231.5267396519,42.01580493,-93.64382078,2.0,1.0
425,2,Gd,Y,1,0,1228,1,Gd,2.0,472.0,5,Pave,3744.5288713792515,42.0598335,-93.6383982,3.0,0.0
426,3,Ex,Y,2,988,946,1,TA,2.0,567.0,6,Pave,3841.036413417315,42.05691062,-93.62394609,3.0,1.0
427,2,TA,N,1,0,832,1,TA,2.0,780.0,2,Pave,3303.5569914832167,42.0304753,-93.60682805,1.0,0.0
428,3,Ex,Y,1,348,848,1,TA,2.0,576.0,6,Pave,2117.5083718299607,42.03366324,-93.62263804,1.0,2.0
429,3,Ex,Y,1,0,960,1,TA,0.0,0.0,5,Pave,1819.2923015374224,42.01961035,-93.6663492,1.0,0.0
430,2,TA,Y,1,0,1334,1,TA,2.0,630.0,5,Pave,2015.8008637789248,42.04365387,-93.63785693,2.0,1.0
431,1,Ex,Y,1,0,848,1,Gd,2.0,420.0,5,Pave,3162.5476226751202,42.01627244,-93.68211879,2.0,0.0
